time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
24348573972,0.0,0.0,0.0,0.0,0.0,0.0
24400394501,0.0,0.0,0.0,0.0,0.0,0.0
24448514918,0.0,0.0,0.0,0.0,0.0,0.0
24500490336,0.0,0.0,0.0,0.0,0.0,0.0
24548271031,0.0,0.0,0.0,0.0,0.0,0.0
24598240819,0.0,0.0,0.0,0.0,0.0,0.0
24650201181,0.0,0.0,0.0,0.0,0.0,0.0
24698421469,0.0,0.0,0.0,0.0,0.0,0.0
24748686461,0.0,0.0,0.0,0.0,0.0,0.0
24798282119,0.0,0.0,0.0,0.0,0.0,0.0
24848523870,0.0,0.0,0.0,0.0,0.0,0.0
24901820955,0.0,0.0,0.0,0.0,0.0,0.0
24948535242,0.0,0.0,0.0,0.0,0.0,0.0
24999998253,0.0,0.0,0.0,0.0,0.0,0.0
25050879560,0.0,0.0,0.0,0.0,0.0,0.0
25098270477,0.0,0.0,0.0,0.0,0.0,0.0
25148540895,0.0,0.0,0.0,0.0,0.0,0.0
25198253534,0.0,0.0,0.0,0.0,0.0,0.0
25248288119,0.0,0.0,0.0,0.0,0.0,0.0
25302425333,0.0,0.0,0.0,0.0,0.0,0.0
25348182972,0.0,0.0,0.0,0.0,0.0,0.0
25399776298,0.0,0.0,0.0,0.0,0.0,0.0
25452412142,0.0,0.0,0.0,0.0,0.0,0.0
25498291633,0.0,0.0,0.0,0.0,0.0,0.0
25548468532,0.0,0.0,0.0,0.0,0.0,0.0
25598265227,0.0,0.0,0.0,0.0,0.0,0.0
25648900923,0.0,0.0,0.0,0.0,0.0,0.0
25700126730,0.0,0.0,0.0,0.0,0.0,0.0
25748505055,0.0,0.0,0.0,0.0,0.0,0.0
25800117491,0.0,0.0,0.0,0.0,0.0,0.0
25851452502,0.0,0.0,0.0,0.0,0.0,0.0
25898282012,0.0,0.0,0.0,0.0,0.0,0.0
25949460911,0.0,0.0,0.0,0.0,0.0,0.0
25998158810,0.0,0.0,0.0,0.0,0.0,0.0
26048960617,0.0,0.0,0.0,0.0,0.0,0.0
26099839424,0.0,0.0,0.0,0.0,0.0,0.0
26148509082,0.0,0.0,0.0,0.0,0.0,0.0
26201127889,0.0,0.0,0.0,0.0,0.0,0.0
26248340455,0.0,0.0,0.0,0.0,0.0,0.0
26298268854,0.0,0.0,0.0,0.0,0.0,0.0
26350172772,0.0,0.0,0.0,0.0,0.0,0.0
26398320856,0.0,0.0,0.0,0.0,0.0,0.0
26448875811,0.0,0.0,0.0,0.0,0.0,0.0
26499979488,0.0,0.0,0.0,0.0,0.0,0.0
26548529943,0.0,0.0,0.0,0.0,0.0,0.0
26598930435,0.0,0.0,0.0,0.0,0.0,0.0
26648639556,0.0,0.0,0.0,0.0,0.0,0.0
26699073419,0.0,0.0,0.0,0.0,0.0,0.0
26750968856,0.0,0.0,0.0,0.0,0.0,0.0
26798225328,0.0,0.0,0.0,0.0,0.0,0.0
26849377432,0.0,0.0,0.0,0.0,0.0,0.0
26900367461,0.0,0.0,0.0,0.0,0.0,0.0
26948181193,0.0,0.0,0.0,0.0,0.0,0.0
27000072630,0.0,0.0,0.0,0.0,0.0,0.0
27048454010,0.0,0.0,0.0,0.0,0.0,0.0
27098730465,0.0,0.0,0.0,0.0,0.0,0.0
27151264884,0.0,0.0,0.0,0.0,0.0,0.0
27198389579,0.0,0.0,0.0,0.0,0.0,0.0
27250279312,0.0,0.0,0.0,0.0,0.0,0.0
27298198878,0.0,0.0,0.0,0.0,0.0,0.0
27348106129,0.0,0.0,0.0,0.0,0.0,0.0
27399612010,0.0,0.0,0.0,0.0,0.0,0.0
27448322187,0.0,0.0,0.0,0.0,0.0,0.0
27500001864,0.0,0.0,0.0,0.0,0.0,0.0
27548154208,0.0,0.0,0.0,0.0,0.0,0.0
27598138607,0.0,0.0,0.0,0.0,0.0,0.0
27649098933,0.0,0.0,0.0,0.0,0.0,0.0
27698104888,0.0,0.0,0.0,0.0,0.0,0.0
27748065972,0.0,0.0,0.0,0.0,0.0,0.0
27804197169,0.0,0.0,0.0,0.0,0.0,0.0
27849780660,0.0,0.0,0.0,0.0,0.0,0.0
27900730356,0.0,0.0,0.0,0.0,0.0,0.0
27952129997,0.0,0.0,0.0,0.0,0.0,0.0
27998393007,0.0,0.0,0.0,0.0,0.0,0.0
